AThomas3,APeriklis1,AThomas1,APeriklis3,CGari2,CGari3,APeter1,ARIchard3,AHarry1,AHarry3,RMarcus3,RSarah3,RMarcus1,APeter3,RSid3,RNicholas3,RSid1,RKM3,RKM1,AJeremy1,AAdam3,AJeremy3,AJeremy2,ABenS3,CJayden3,ABenS1,CJayden1,RSteven3,RRobert3,RJohn3,CGari1,CGeorge1,RJakub1,CJonny2,CDaisy2,CKrish1,CJonny1,CDaisy3,RBen2,RBen3,AAdam1,CTristan3,CRoy1,CTristan1,CRoy3,AMichael1,RRobert2,RNicholas1,RJakub3,CJames1,CJoshua3,CKrish3,AAlex1,AMichael3,AAlex3,RJohn1,ADavid1,ADavid3,ARachel1,RJakub2,ARachel3,CPrakash1,CPrakash3,RSteven1,CGeorge3,ARichard2,RSkyler1,CNathan3,CNathan1,CTristan2,CJoshua1,RSarah2,RAshley2,RSkyler3,AThomas2,CJames3,RAshley3
,,102.391,79.6398,82.3901,83.8763,,,74.2829,,,,,111.42,,56.9462,,92.9027,,96.1935,80.052,,,,,,82.5398,84.619,,81.9631,83.0602,,73.1829,89.922,102.719,,,,,,74.0096,,,65.5069,,,,89.1289,80.4259,79.0056,,,,,,,,,,80.0036,,,,89.506,,,,,,67.2784,,92.6787,,,97.7789,,
,,100.485,79.9054,81.9171,85.1863,,,78.0927,,,,,,,56.3344,,90.6427,,94.5666,81.1158,,,,,,82.0255,83.3327,,81.5049,78.6623,,69.9524,91.1833,102.747,,,,,,71.4552,,,67.2706,,,,86.1199,79.6623,76.2209,,,,,,,,,,80.2761,,,,88.8065,,,,,,71.9371,,91.9477,,,96.3168,,
,,101.72,81.1551,81.3292,85.1084,,,77.0491,,,,,,,74.0801,,91.4385,,,81.9021,,,,,,82.377,82.2229,,77.3274,78.0138,,73.9484,91.1586,103.372,,,,,,74.3847,,,70.9669,,,,85.9833,83.6519,82.1821,,,,,,,,,,80.6955,,,,89.7879,,,,,,70.1665,,92.3309,,,99.0445,,
,,,79.7064,80.3429,84.6163,,,77.7252,,,,,,,98.4285,,90.2016,,,79.3481,,,,,,84.1904,83.7464,,86.4971,77.9724,,76.1203,86.6549,101.326,,,,,,71.6912,,,74.7221,,,,87.0118,80.8217,77.1678,,,,,,,,,,81.8,,,,87.9947,,,,,,68.5539,,90.1225,,,103.889,,
,,,81.8528,81.4014,87.3351,,,80.5149,,,,,,,94.5495,,90.2087,,,81.6998,,,,,,86.9327,83.2396,,82.7228,76.325,,74.0637,86.0989,103.166,,,,,,74.568,,,,,,,89.5401,83.449,87.486,,,,,,,,,,80.1028,,,,90.0229,,,,,,66.1213,,89.8382,,,100.626,,
,,,81.8389,82.4036,83.4386,,,,,,,,,,89.553,,91.8101,,,83.3099,,,,,,81.0567,83.3981,,83.8106,81.46,,70.9734,93.5571,103.659,,,,,,70.2517,,,,,,,86.7733,81.8025,,,,,,,,,,,83.7555,,,,91.1026,,,,,,70.1937,,89.899,,,98.1894,,
,,,81.7568,80.0524,84.5727,,,,,,,,,,89.7831,,91.0271,,,81.6603,,,,,,82.8795,84.8662,,84.676,78.9167,,72.2902,,103.714,,,,,,71.8804,,,,,,,86.4279,82.789,,,,,,,,,,,79.9749,,,,89.9733,,,,,,71.4783,,91.1225,,,88.0905,,
,,,82.4082,82.4222,82.6158,,,,,,,,,,95.5428,,89.604,,,83.4579,,,,,,81.7463,85.0871,,83.2043,79.9415,,73.1252,,118.601,,,,,,73.3871,,,,,,,89.4354,79.8894,,,,,,,,,,,80.4983,,,,86.9052,,,,,,80.5541,,90.0581,,,102.669,,
,,,80.3893,77.5,83.0937,,,,,,,,,,59.195,,90.3103,,,81.6119,,,,,,82.3477,85.0656,,79.8812,79.2988,,72.8476,,112.326,,,,,,71.7075,,,,,,,87.5204,80.4161,,,,,,,,,,,83.0384,,,,89.7392,,,,,,,,89.475,,,84.8067,,
,,,87.7896,82.66,83.2738,,,,,,,,,,97.3731,,92.2313,,,80.3873,,,,,,84.9955,84.8333,,94.1891,77.5312,,74.1239,,114.769,,,,,,70.8584,,,,,,,86.4304,78.9143,,,,,,,,,,,85.0853,,,,89.9854,,,,,,,,89.7595,,,89.2673,,
,,,82.7266,79.4524,83.9924,,,,,,,,,,86.2721,,,,,80.6815,,,,,,86.5984,82.6813,,,80.2272,,72.5916,,,,,,,,72.3327,,,,,,,85.0642,79.6781,,,,,,,,,,,84.4832,,,,90.3156,,,,,,,,92.6225,,,,,
,,,84.2512,80.6429,85.3626,,,,,,,,,,68.6001,,,,,78.0584,,,,,,84.4579,85.3932,,,77.8994,,74.2706,,,,,,,,72.6884,,,,,,,93.5296,79.8777,,,,,,,,,,,82.7874,,,,90.3714,,,,,,,,92.4648,,,,,
,,,83.716,80.7022,84.9259,,,,,,,,,,,,,,,79.0355,,,,,,84.3232,85.0278,,,80.7955,,72.3625,,,,,,,,69.7963,,,,,,,92.6965,82.0269,,,,,,,,,,,81.8164,,,,88.6874,,,,,,,,88.4338,,,,,
,,,83.7369,80.7373,89.212,,,,,,,,,,,,,,,78.8871,,,,,,87.5457,85.1607,,,80.4899,,73.5557,,,,,,,,77.9094,,,,,,,,,,,,,,,,,,,80.4262,,,,89.4925,,,,,,,,89.335,,,,,
,,,78.6965,83.7391,88.3501,,,,,,,,,,,,,,,80.683,,,,,,83.7106,85.3771,,,81.7539,,73.1868,,,,,,,,81.9319,,,,,,,,,,,,,,,,,,,79.8641,,,,90.0074,,,,,,,,93.8329,,,,,
,,,80.6324,78.4644,,,,,,,,,,,,,,,,,,,,,,82.2621,84.9574,,,,,72.4202,,,,,,,,90.7095,,,,,,,,,,,,,,,,,,,77.6208,,,,89.4201,,,,,,,,91.6938,,,,,
,,,78.9711,80.1223,,,,,,,,,,,,,,,,,,,,,,83.326,83.4196,,,,,72.2175,,,,,,,,91.3802,,,,,,,,,,,,,,,,,,,81.5254,,,,89.2733,,,,,,,,90.11,,,,,
,,,79.3546,81.881,,,,,,,,,,,,,,,,,,,,,,84.0638,84.3259,,,,,73.1544,,,,,,,,75.2374,,,,,,,,,,,,,,,,,,,,,,,90.6408,,,,,,,,89.6909,,,,,
,,,79.788,80.3555,,,,,,,,,,,,,,,,,,,,,,88.0581,84.2976,,,,,72.2119,,,,,,,,70.8377,,,,,,,,,,,,,,,,,,,,,,,90.7263,,,,,,,,86.0121,,,,,
,,,81.4395,81.0187,,,,,,,,,,,,,,,,,,,,,,,85.1552,,,,,75.1085,,,,,,,,68.5572,,,,,,,,,,,,,,,,,,,,,,,89.3463,,,,,,,,86.5343,,,,,
,,,85.244,80.209,,,,,,,,,,,,,,,,,,,,,,,84.9211,,,,,96.506,,,,,,,,66.0859,,,,,,,,,,,,,,,,,,,,,,,90.0315,,,,,,,,85.608,,,,,
,,,87.2707,79.9707,,,,,,,,,,,,,,,,,,,,,,,84.497,,,,,85.3606,,,,,,,,80.5829,,,,,,,,,,,,,,,,,,,,,,,89.5235,,,,,,,,88.934,,,,,
,,,87.0856,82.6888,,,,,,,,,,,,,,,,,,,,,,,84.6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5317,,,,,,,,90.2439,,,,,
,,,,81.9432,,,,,,,,,,,,,,,,,,,,,,,84.6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8141,,,,,,,,88.1206,,,,,
,,,,84.9704,,,,,,,,,,,,,,,,,,,,,,,85.9031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6122,,,,,,,,90.733,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9398,,,,,,,,90.8136,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3035,,,,,,,,86.0876,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1798,,,,,,,,88.6924,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1432,,,,,,,,88.2894,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8253,,,,,,,,88.2915,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8059,,,,,,,,90.3481,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6574,,,,,,,,93.4005,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8327,,,,,,,,92.2945,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3953,,,,,,,,91.0615,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8346,,,,,,,,91.8067,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9223,,,,,,,,92.3461,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7116,,,,,,,,93.8406,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7732,,,,,,,,89.6228,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7871,,,,,,,,95.6815,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6737,,,,,,,,93.1999,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9979,,,,,,,,92.7012,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8688,,,,,,,,88.1424,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1752,,,,,,,,91.7328,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.349,,,,,,,,86.6648,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7175,,,,,,,,91.467,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2692,,,,,,,,91.8975,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1336,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9131,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8292,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7437,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1011,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7077,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6332,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4602,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1259,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8194,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1247,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.566,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0926,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2299,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1729,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4678,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5839,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4148,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5754,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6481,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0146,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.341,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0926,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8762,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4975,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7221,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3146,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9007,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3551,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9555,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7639,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0944,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.688,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7479,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5589,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2954,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1172,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5284,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6507,,,,,
