AThomas3,APeriklis1,AThomas1,APeriklis3,CGari2,CGari3,APeter1,ARIchard3,AHarry1,AHarry3,RMarcus3,RSarah3,RMarcus1,APeter3,RSid3,RNicholas3,RSid1,RKM3,RKM1,AJeremy1,AAdam3,AJeremy3,AJeremy2,ABenS3,CJayden3,ABenS1,CJayden1,RSteven3,RRobert3,RJohn3,CGari1,CGeorge1,RJakub1,CJonny2,CDaisy2,CKrish1,CJonny1,CDaisy3,RBen2,RBen3,AAdam1,CTristan3,CRoy1,CTristan1,CRoy3,AMichael1,RRobert2,RNicholas1,RJakub3,CJames1,CJoshua3,CKrish3,AAlex1,AMichael3,AAlex3,RJohn1,ADavid1,ADavid3,ARachel1,RJakub2,ARachel3,CPrakash1,CPrakash3,RSteven1,CGeorge3,ARichard2,RSkyler1,CNathan3,CNathan1,CTristan2,CJoshua1,RSarah2,RAshley2,RSkyler3,AThomas2,CJames3,RAshley3
0.0,,1489.0,0.0,4046.0,0.0,0.0,,2340.0,4068.0,,,,1492.0,,2094.0,61.0,1545.0,133.0,6939.0,0.0,,,,,,2571.0,,,1228.0,474.0,,0.0,6740.0,3810.0,,0.0,3977.0,,,648.0,,,4130.0,1960.0,,,0.0,3063.0,0.0,,,,,,0.0,,,,15.0,0.0,,,2849.0,,,,,,3005.0,,973.0,,3377.0,2488.0,,0.0
,,907.0,3226.0,3398.0,0.0,,,3486.0,1587.0,,,,350.0,,1102.0,0.0,3682.0,,5489.0,0.0,,,,,,2334.0,,,353.0,282.0,,3011.0,8171.0,3139.0,,3338.0,0.0,,,347.0,,,3171.0,1960.0,,,2124.0,4162.0,0.0,,,,,,0.0,,,,1381.0,,,,1394.0,,,,,,2125.0,,0.0,,3804.0,814.0,,
,,1165.0,0.0,3745.0,0.0,,,3812.0,,,,,0.0,,2354.0,,2398.0,,0.0,0.0,,,,,,2776.0,,,0.0,1310.0,,3803.0,5657.0,4149.0,,0.0,,,,329.0,,,4593.0,,,,0.0,0.0,0.0,,,,,,0.0,,,,478.0,,,,1228.0,,,,,,0.0,,1025.0,,3760.0,218.0,,
,,827.0,2755.0,3694.0,0.0,,,2361.0,,,,,,,1313.0,,3483.0,,,0.0,,,,,,2401.0,,,0.0,558.0,,3426.0,0.0,0.0,,,,,,326.0,,,2956.0,,,,,2785.0,,,,,,,,,,,1996.0,,,,2172.0,,,,,,2404.0,,4787.0,,5965.0,542.0,,
,,1746.0,400.0,0.0,0.0,,,4047.0,,,,,,,2147.0,,3617.0,,,0.0,,,,,,2577.0,,,0.0,520.0,,3482.0,6163.0,0.0,,,,,,826.0,,,0.0,,,,,0.0,,,,,,,,,,,501.0,,,,5006.0,,,,,,809.0,,0.0,,,0.0,,
,,1668.0,2937.0,0.0,0.0,,,4068.0,,,,,,,3517.0,,3384.0,,,0.0,,,,,,2135.0,,,2106.0,1006.0,,4077.0,4415.0,3325.0,,,,,,574.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,2124.0,,,,,,0.0,,0.0,,,1654.0,,
,,425.0,3894.0,3716.0,0.0,,,459.0,,,,,,,3336.0,,4113.0,,,0.0,,,,,,2351.0,,,807.0,537.0,,4580.0,,0.0,,,,,,190.0,,,,,,,,3351.0,,,,,,,,,,,392.0,,,,1604.0,,,,,,,,5014.0,,,,,
,,,2637.0,3847.0,0.0,,,,,,,,,,2648.0,,3821.0,,,0.0,,,,,,2582.0,,,0.0,787.0,,4242.0,,0.0,,,,,,216.0,,,,,,,,3404.0,,,,,,,,,,,1391.0,,,,1587.0,,,,,,,,0.0,,,,,
,,,0.0,3881.0,0.0,,,,,,,,,,,,,,,,,,,,,1971.0,,,,0.0,,3330.0,,0.0,,,,,,0.0,,,,,,,,3330.0,,,,,,,,,,,0.0,,,,756.0,,,,,,,,4902.0,,,,,
,,,0.0,3621.0,0.0,,,,,,,,,,,,,,,,,,,,,2852.0,,,,,,2668.0,,0.0,,,,,,0.0,,,,,,,,761.0,,,,,,,,,,,,,,,2428.0,,,,,,,,0.0,,,,,
,,,,2943.0,,,,,,,,,,,,,,,,,,,,,,3385.0,,,,,,0.0,,3717.0,,,,,,936.0,,,,,,,,,,,,,,,,,,,,,,,959.0,,,,,,,,2508.0,,,,,
,,,,3891.0,,,,,,,,,,,,,,,,,,,,,,2242.0,,,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,,,,,,,1336.0,,,,,,,,2713.0,,,,,
,,,,3176.0,,,,,,,,,,,,,,,,,,,,,,2185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.0,,,,,,,,2375.0,,,,,
,,,,3771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.0,,,,,,,,3171.0,,,,,
,,,,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.0,,,,,,,,2916.0,,,,,
,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.0,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611.0,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,,,,,,,,3491.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.0,,,,,,,,3478.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4489.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
